GenoneName_query	TaxonID_query	LocusTag_query	GI_query	RefSeqAcc_query	GeneName_query	ProductName_query	Inparalog_query_genome	GenomeName_hit	TaxonID_hit	LocusTag_hit	GI_hit	RefSeqAcc_hit	GeneName_hit	ProductName_hit	Inparalog_hit_genome	analysis_type	Ortholuge_Class
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Staphylococcus pseudintermedius HKU10-03	937773	SPSINT_1015	319892304	YP_004149179		RecA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Campylobacter jejuni subsp. jejuni ICDCCJ07001	757425	ICDCCJ07001_1585	315125067	YP_004067071		recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Azoarcus sp. BH72	62928	azo0507	119896798	YP_932011.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mahella australiensis 50-1 BON	697281	Mahau_0811	332981390	YP_004462831		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Corynebacterium kroppenstedtii DSM 44385	645127	ckrop_1113	237785699	YP_002906404	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Jonesia denitrificans DSM 20603	471856	Jden_1041	256832273	YP_003161000		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Methylovorus sp. MP688	887061	MPQ_2139	313201868	YP_004040526	recA	recombination protein RecA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Helicobacter pylori J99	85963	jhp0141	15611211	NP_222862.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Campylobacter jejuni subsp. jejuni 81116	407148	C8J_1574	157415892	YP_001483148	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Yersinia enterocolitica subsp. enterocolitica 8081	393305	YE0829	123441181	YP_001005168	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bordetella petrii DSM 12804	340100	Bpet2056	163856367	YP_001630665	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Wolinella succinogenes DSM 1740	273121	WS1493	34557830	NP_907645.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sulfolobus islandicus Y.N.15.51	419942	YN1551_0954	229581586	YP_002839985	radA	DNA repair and recombination protein RadA		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Shewanella woodyi ATCC 51908	392500	Swoo_3340	170727678	YP_001761704	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A				Rv2737c	15609874	NP_217253.1	recA	DNA recombination protein RecA		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Escherichia coli 536	362663	ECP_2659	110642819	YP_670549.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pedobacter saltans DSM 12145	762903	Pedsa_3823	325106520	YP_004276174		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium kluyveri DSM 555	431943	CKL_1445	153954070	YP_001394835	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydophila felis Fe/C-56	264202	CF0018	89897825	YP_514935.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Shewanella sediminis HAW-EB3	425104	Ssed_1300	157374439	YP_001473039	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Corynebacterium ulcerans BR-AD22	945712	CULC22_01360	337290968	YP_004629989	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sulfurihydrogenibium azorense Az-Fu1	204536	SULAZ_0164	225847998	YP_002728161	recA	protein RecA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Campylobacter jejuni RM1221	195099	CJE1845	57238684	YP_179815.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Caldicellulosiruptor bescii DSM 6725	521460	Athe_0986	222528978	YP_002572860		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Carnobacterium sp. 17-4	208596	CAR_c06850	328957009	YP_004374395	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus anthracis str. Ames	198094	BA_3915	30263785	NP_846162.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Burkholderia ambifaria AMMD	339670	Bamb_2699	115352750	YP_774589.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Nautilia profundicola AmH	598659	NAMH_0276	224372328	YP_002606700	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Kosmotoga olearia TBF 19.5.1	521045	Kole_1564	239617936	YP_002941258		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Halothermothrix orenii H 168	373903	Hore_11890	220932026	YP_002508934		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium botulinum B str. Eklund 17B	508765	CLL_A1287	187935438	YP_001885485	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Desulfovibrio magneticus RS-1	573370	DMR_43280	239908963	YP_002955705	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Ralstonia pickettii 12D	428406	Rpic12D_0455	241662073	YP_002980433	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Neisseria meningitidis 053442	374833	NMCC_1356	229597118	YP_001599484	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Xanthomonas oryzae pv. oryzae KACC10331	291331	XOO2941	58582564	YP_201580.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydophila pneumoniae J138	138677	CPj0762	15836295	NP_300819.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Roseobacter denitrificans OCh 114	375451	RD1_2710	110679928	YP_682935.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium kluyveri NBRC 12016	583346	CKR_1340	219854683	YP_002471805	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium botulinum A str. ATCC 19397	441770	CLB_2268	153932434	YP_001384579	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium cellulolyticum H10	394503	Ccel_0676	220928127	YP_002505036		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cyanothece sp. PCC 7424	65393	PCC7424_4116	218441026	YP_002379355	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Enterobacter aerogenes KCTC 2190	1028307	EAE_01520	336246808	YP_004590518	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermodesulfovibrio yellowstonii DSM 11347	289376	THEYE_A0533	206890314	YP_002248376	recA	RecA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Granulibacter bethesdensis CGDNIH1	391165	GbCGDNIH1_1384	114328048	YP_745205.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Escherichia coli E24377A	331111	EcE24377A_2983	157156823	YP_001464007	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Glaciecola sp. 4H-3-7+YE-5	983545	Glaag_1095	332305473	YP_004433324		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Alkaliphilus oremlandii OhILAs	350688	Clos_1542	158320574	YP_001513081		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Acinetobacter baumannii ATCC 17978	400667	A1S_1962	229577096	YP_001084991	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydophila caviae GPIC	227941	CCA00995	29840750	NP_829856.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus pyogenes MGAS10270	370552	MGAS10270_Spy1867	94991376	YP_599476.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rickettsia massiliae MTU5	416276	RMA_1203	157964909	YP_001499733	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sulfurovum sp. NBC37-1	387093	SUN_0082	152991678	YP_001357399	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycoplasma bovis PG45	289397	MBOVPG45_0258	313678361	YP_004056101	recA	RecA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Borrelia burgdorferi ZS7	445985	BbuZS7_0131	218249168	YP_002374659	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium phytofermentans ISDg	357809	Cphy_2439	160880571	YP_001559539		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Coriobacterium glomerans PW2	700015	Corgl_0981	328955571	YP_004372904		RecA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Caldicellulosiruptor kristjanssonii 177R1B	632335	Calkr_0972	312793176	YP_004026099		reca protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sulfolobus solfataricus P2	273057	SSO0250	15897194	NP_341799.1	radA	DNA repair and recombination protein RadA		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Prochlorococcus marinus str. NATL2A	59920	PMN2A_1133	72382971	YP_292326.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chelativorans sp. BNC1	266779	Meso_1263	110633616	YP_673824.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Shewanella sp. ANA-3	94122	Shewana3_1126	117919575	YP_868767.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Parachlamydia acanthamoebae UV7	765952	PUV_00070	338174001	YP_004650811	recA	protein recA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermosipho africanus TCF52B	484019	THA_1462	217077528	YP_002335246	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Deinococcus geothermalis DSM 11300	319795	Dgeo_2138	94986237	YP_605601.1	recA	recombinase A		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Synechococcus sp. CC9311	64471	sync_0443	113953696	YP_729672.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Alteromonas sp. SN2	715451	ambt_13960	333894237	YP_004468112	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Staphylococcus aureus subsp. aureus Mu50	158878	SAV1285	15924275	NP_371809.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Serratia sp. AS9	768492	SerAS9_0765	333930601	YP_004504179		protein recA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Neisseria meningitidis FAM18	272831	NMC1382	121635134	YP_975379.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Burkholderia sp. 383	269483	Bcep18194_A5979	78067448	YP_370217.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoanaerobacterium xylanolyticum LX-11	858215	Thexy_1267	333897098	YP_004470972		protein recA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus licheniformis ATCC 14580	279010	BL05164	52080299	YP_079090.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pelobacter propionicus DSM 2379	338966	Ppro_3179	118581580	YP_902830.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Campylobacter concisus 13826	360104	CCC13826_2094	157164266	YP_001467588	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Comamonas testosteroni CNB-1	543891	CtCNB1_4781	264680913	YP_003280823		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Agrobacterium tumefaciens str. C58	176299	Atu1874	159184959	NP_354855.2	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Nitratiruptor sp. SB155-2	387092	NIS_1658	152991399	YP_001357121	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Xanthomonas campestris pv. campestris str. B100	509169	xccb100_2537	188991932	YP_001903942	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Caulobacter sp. K31	366602	Caul_1392	167645357	YP_001683020	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Leptothrix cholodnii SP-6	395495	Lcho_0497	171057188	YP_001789537	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermotoga thermarum DSM 5069	688269	Theth_2004	338731746	YP_004661138		RecA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycoplasma suis KI3806	708248	Msui07670	325990110	YP_004249809	recA	RecA recombinase		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Desulfatibacillum alkenivorans AK-01	439235	Dalk_2945	218780785	YP_002432103		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Ilyobacter polytropus DSM 2926	572544	Ilyop_0149	310777953	YP_003966286		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rhodobacter sphaeroides KD131	557760	RSKD131_1784	221639883	YP_002526145	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Spirochaeta coccoides DSM 17374	760011	Spico_0608	330836577	YP_004411218		RecA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus pneumoniae 70585	488221	SP70585_2019	225859704	YP_002741214	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Fusobacterium nucleatum subsp. nucleatum ATCC 25586	190304	FN0547	19703882	NP_603444.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus pumilus SAFR-032	315750	BPUM_1598	157692378	YP_001486840	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sphingobacterium sp. 21	743722	Sph21_0569	326798002	YP_004315821		protein recA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Frankia sp. EAN1pec	298653	Franean1_6708	158318440	YP_001510948	recA	recombinase A	Franean1_1219; recombinase A ; GI:158313071; RefSeq:YP_001505579	ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Frankia sp. EAN1pec	298653	Franean1_1219	158313071	YP_001505579	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus cereus Q1	361100	BCQ_3566	222097226	YP_002531283	recA	reca protein (recombinase a), n-terminal region		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Desulfohalobium retbaense DSM 5692	485915	Dret_0310	258404448	YP_003197190	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Staphylococcus carnosus subsp. carnosus TM300	396513	Sca_0926	224476413	YP_002634019	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Alcanivorax borkumensis SK2	393595	ABO_1801	110834662	YP_693521.1	recA	recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydia trachomatis B/Jali20/OT	580049	JALI_6541	237803079	YP_002888273	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Francisella tularensis subsp. mediasiatica FSC147	441952	FTM_1724	187932296	YP_001892281	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudomonas putida GB-1	76869	PputGB1_1231	167032243	YP_001667474	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Variovorax paradoxus EPS	595537	Varpa_5921	319796544	YP_004158184		reca protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Marinomonas posidonica IVIA-Po-181	491952	Mar181_0636	333907026	YP_004480612		protein recA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cupriavidus metallidurans CH34	266264	Rmet_0466	94309411	YP_582621.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rickettsia bellii RML369-C	336407	RBE_0117	91204932	YP_537287.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Persephonella marina EX-H1	123214	PERMA_1973	225851492	YP_002731726	recA	protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Maricaulis maris MCS10	394221	Mmar10_1006	114569557	YP_756237.1		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus oralis Uo5	927666	SOR_1705	331267066	YP_004326696	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus thuringiensis str. Al Hakam	412694	BALH_3407	118479000	YP_896151.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydia trachomatis L2b/UCH-1/proctitis	471473	CTLon_0018	166154866	YP_001653121	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Idiomarina loihiensis L2TR	283942	IL0742	56459851	YP_155132.1	recA	RecA recombinase		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Hyphomonas neptunium ATCC 15444	228405	HNE_2742	114797171	YP_761421.1	recA	recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Francisella tularensis subsp. holarctica LVS	376619	FTL_0012	89255461	YP_512822.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Isoptericola variabilis 225	743718	Isova_1246	334336757	YP_004541909		Protein recA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bifidobacterium adolescentis ATCC 15703	367928	BAD_1024	119026042	YP_909887.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cellvibrio japonicus Ueda107	498211	CJA_2230	192362324	YP_001982693	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
